Beyond Private Training: The New Landscape of AI Privacy — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Beyond Private Training: The New Landscape of AI Privacy. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
"Bridging Optimal Transport, Learning and Structured Data: Toward Geometric Distributional Learning — NeurIPS 2026",2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,"Official NeurIPS 2026 workshop focused on Bridging Optimal Transport, Learning and Structured Data: Toward Geometric Distributional Learning. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.",https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
"Can We Trust AI Evaluation? Robustness, Causality, and Risk in Modern AI Assessment — NeurIPS 2026",2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,"Official NeurIPS 2026 workshop focused on Can We Trust AI Evaluation? Robustness, Causality, and Risk in Modern AI Assessment. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.",https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
Can We Trust the Judge? Building Reliable Evaluation for Language Models — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Can We Trust the Judge? Building Reliable Evaluation for Language Models. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
Causal Representation Learning — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Causal Representation Learning. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
Child Safety in AI — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Child Safety in AI. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
Continual Learning for Enterprise AI Agents — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Continual Learning for Enterprise AI Agents. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
Continual Learning in the Era of Foundation Models and Embodied Agents — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Continual Learning in the Era of Foundation Models and Embodied Agents. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
Continual World Models — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Continual World Models. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
DevAI: Developmental Perspectives on AI — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on DevAI: Developmental Perspectives on AI. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
"Diffusion Language Models: Foundations, Efficiency, and Reasoning — NeurIPS 2026",2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,"Official NeurIPS 2026 workshop focused on Diffusion Language Models: Foundations, Efficiency, and Reasoning. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.",https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
Distilling Reasoning: From Chain-of-Thought to Agentic Capabilities in Smaller Models — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Distilling Reasoning: From Chain-of-Thought to Agentic Capabilities in Smaller Models. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
"Dynamics at the Frontiers of Optimization, Sampling, and Games — NeurIPS 2026",2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,"Official NeurIPS 2026 workshop focused on Dynamics at the Frontiers of Optimization, Sampling, and Games. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.",https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
E-Values: From Statistics to ML — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on E-Values: From Statistics to ML. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
EconML: Economics for Machine Learning — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on EconML: Economics for Machine Learning. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
Economics of Generative AI — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on Economics of Generative AI. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
ELLIS Workshop on the Foundations of LLM Post-Training in Changing Environments — NeurIPS 2026,2026-12-11,2026-12-13,Sydney / Paris / Atlanta,Australia / France / United States,Not yet announced,"Official NeurIPS housing is available for Sydney, Atlanta and Paris. Paris uses Revolugo as official housing partner; Sydney and Atlanta accommodation is coordinated through the NeurIPS hotel programme.",NeurIPS Foundation / NeurIPS 2026 Workshop Program,Official NeurIPS 2026 workshop focused on ELLIS Workshop on the Foundations of LLM Post-Training in Changing Environments. It is part of the accepted NeurIPS workshop programme spanning current and emerging topics in machine learning and artificial intelligence.,https://neurips.cc/,https://neurips.cc/Downloads/2026,NeurIPS 2026 workshops follow the official workshop contribution framework: suggested submission date 29 Aug 2026 and mandatory accept/reject notification by 29 Sep 2026; individual workshops may set their own exact contribution deadline within this framework.,2026-08-29,https://neurips.cc/Conferences/2026/CallForWorkshops,Participation requires NeurIPS 2026 workshop registration. Official pricing is category- and location-dependent through the NeurIPS pricing calculator; guest workshop reception tickets are US$100.,https://neurips.cc/Conferences/2026/Pricing,"One-day in-person workshop within the NeurIPS 2026 workshop programme. NeurIPS requires approximately 7–9 hours of content with substantial discussion time; workshops commonly include invited talks, contributed presentations, posters, panels and community discussion.",Not yet announced,NeurIPS 2026 Workshop Chairs: Ghada Zamzmi; Elisa Ricci; Shao-Hua Sun; Khoa Doan; Theodore Papamarkou; Piotr Koniusz. Workshop-chair assistants: Nina Corvelo Benz; Junhao Dong.,"NeurIPS Foundation is the parent event organization. NeurIPS maintains an official sponsor/exhibitor programme, and individual workshops may seek external sponsor support for speakers or workshop activities under NeurIPS rules.",https://neurips.cc/media/Press/NeurIPS_logo.png,
